mnr;KURZTEXT1;KURZTEXT2;GTIN;INTRASTATNUMMER;MENGENEINHEIT;PE;BRUTTOPREIS 2025;END PREIS;TZ;GEWICHT;B;H;T
1118040;Kugel-AA PVC für PE mit PE-H d75xRp1½ Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204467499;84819000;Stk;1;280,69;;2,50%;4,180;180,0;120,0;320,0
1118041;Kugel-AA PVC für PE mit PE-H d90xRp1½ Si;Nur für Wasser!;4250204467505;84819000;Stk;1;290,97;;2,50%;4,290;180,0;120,0;320,0
1118042;Kugel-AA PVC für PE mit PE-H d110xRp1½ Si;Nur für Wasser!;4250204467512;84819000;Stk;1;297,14;;2,50%;3,437;180,0;120,0;320,0
1118043;Kugel-AA PVC für PE mit PE-H d140xRp1½ Si;Nur für Wasser!;4250204467529;84819000;Stk;1;325,50;;2,50%;5,060;180,0;120,0;320,0
1118044;Kugel-AA PVC für PE mit PE-H d160xRp1½ Si;Nur für Wasser!;4250204467536;84819000;Stk;1;335,78;;2,50%;4,980;240,0;125,0;330,0
1118100;Kugel-VAA PVC DN50xRp1½ Si;Nur für Wasser!;4250204467543;84819000;Stk;1;313,95;;2,50%;3,970;180,0;120,0;320,0
1118101;Kugel-VAA PVC DN65xRp1½ Si;Nur für Wasser!;4250204467550;84819000;Stk;1;313,95;;2,50%;4,040;180,0;120,0;320,0
1118102;Kugel-VAA PVC DN80xRp1½ Si;Nur für Wasser!;4250204467567;84819000;Stk;1;324,13;;2,50%;4,150;180,0;120,0;320,0
1118103;Kugel-VAA PVC DN100xRp1½ Si;Nur für Wasser!;4250204467574;84819000;Stk;1;330,27;;2,50%;4,181;180,0;120,0;320,0
1118104;Kugel-VAA PVC DN125xRp1½ Si;Nur für Wasser!;4250204467581;84819000;Stk;1;358,89;;2,50%;4,920;240,0;125,0;330,0
1118105;Kugel-VAA PVC DN150xRp1½ Si;Nur für Wasser!;4250204467598;84819000;Stk;1;369,08;;2,50%;4,840;240,0;125,0;330,0
1118139;Kugel-VAA PVC für PE mit PE-H d63xRp1½ Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204467604;84819000;Stk;1;332,49;;2,50%;4,110;180,0;120,0;320,0
1118140;Kugel-VAA PVC für PE mit PE-H d75xRp1½ Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204467611;84819000;Stk;1;332,49;;2,50%;4,180;180,0;120,0;320,0
1118141;Kugel-VAA PVC für PE mit PE-H d90xRp1½ Si;Nur für Wasser!;4250204467628;84819000;Stk;1;342,49;;2,50%;4,290;180,0;120,0;320,0
1118142;Kugel-VAA PVC für PE mit PE-H d110xRp1½Si;Nur für Wasser!;4250204467635;84819000;Stk;1;348,52;;2,50%;4,334;180,0;120,0;320,0
1118143;Kugel-VAA PVC für PE mit PE-H d140xRp1½Si;Nur für Wasser!;4250204467642;84819000;Stk;1;377,14;;2,50%;5,060;180,0;120,0;320,0
1118144;Kugel-VAA PVC für PE mit PE-H d160xRp1½Si;Nur für Wasser!;4250204467659;84819000;Stk;1;387,31;;2,50%;4,980;240,0;125,0;330,0
1118200;Kugelhahn-AA für PVC DN50xRp1½ Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204474411;84819000;Stk;1;247,34;;2,50%;2,770;180,0;120,0;320,0
1118201;Kugelhahn-AA für PVC DN 65xRp1½ Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204474428;84819000;Stk;1;247,34;;2,50%;2,940;180,0;120,0;320,0
1118202;Kugelhahn-AA für PVC DN 80xRp1½ Si;Nur für Wasser!;4250204474435;84819000;Stk;1;257,41;;2,50%;2,990;180,0;120,0;320,0
1118203;Kugelhahn-AA für PVC DN 100xRp1½ Si;Nur für Wasser!;4250204474442;84819000;Stk;1;263,40;;2,50%;3,182;180,0;120,0;320,0
1118204;Kugelhahn-AA für PVC DN 125xRp1½ Si;Nur für Wasser!;4250204474459;84819000;Stk;1;291,32;;2,50%;3,700;180,0;120,0;320,0
1118205;Kugelhahn-AA für PVC DN 150xRp1½ Si;Nur für Wasser!;4250204474466;84819000;Stk;1;301,25;;2,50%;3,800;240,0;125,0;330,0
1118239;Kugelhahn-AA PVC f. PE m. PE-H d63x1½ Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204474473;84819000;Stk;1;270,25;;2,50%;2,900;180,0;120,0;320,0
1118240;Kugelhahn-AA PVC f. PE m. PE-H d75x1½ Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204474480;84819000;Stk;1;270,25;;2,50%;3,060;180,0;120,0;320,0
1118241;Kugelhahn-AA PVC f. PE m. PE-H d90x1½ Si;Nur für Wasser!;4250204474497;84819000;Stk;1;280,41;;2,50%;3,100;180,0;120,0;320,0
1118242;Kugelhahn-AA PVC f. PE m. PE-H d110x1½ Si;Nur für Wasser!;4250204474503;84819000;Stk;1;286,30;;2,50%;3,335;180,0;120,0;320,0
1118243;Kugelhahn-AA PVC f. PE m. PE-H d140x1½ Si;Nur für Wasser!;4250204474510;84819000;Stk;1;313,58;;2,50%;3,800;180,0;120,0;320,0
1118244;Kugelhahn-AA PVC f. PE m. PE-H d160x1½ Si;Nur für Wasser!;4250204474527;84819000;Stk;1;323,58;;2,50%;3,850;240,0;125,0;330,0
1118362;"Bohrschneider-AA ""Frialen"" d90xRp1½ Si";Nur für Wasser!;4250204472646;84819000;Stk;1;451,86;;2,50%;4,200;260,0;210,0;400,0
1118363;"Bohrschneider-AA ""Frialen"" d110xRp1½ Si";Nur für Wasser!;4250204472653;84819000;Stk;1;470,77;;2,50%;4,091;260,0;210,0;400,0
1118364;"Bohrschneider-AA ""Frialen"" d125xRp1½ Si";Nur für Wasser!;4250204472660;84819000;Stk;1;517,24;;2,50%;4,530;260,0;210,0;400,0
1118365;"Bohrschneider-AA ""Frialen"" d160xRp1½ Si";Nur für Wasser!;4250204472677;84819000;Stk;1;546,29;;2,50%;4,410;260,0;210,0;400,0
1118400;"VAA ""Frialen"" PE d63xRp1¼ Si";max.Bohr-Ø24mm, Nur für Wasser!;4250204474534;84819000;Stk;1;386,74;;2,50%;3,140;180,0;120,0;320,0
1118401;"VAA ""Frialen"" PE d75xRp1¼ Si";max.Bohr-Ø24mm,Nur für Wasser!;4250204474541;84819000;Stk;1;396,64;;2,50%;3,410;180,0;120,0;320,0
1118402;"VAA ""Frialen"" PE d90xRp1¼ Si";Nur für Wasser!;4250204474558;84819000;Stk;1;402,65;;2,50%;3,810;260,0;210,0;400,0
1118403;"VAA ""Frialen"" PE d110xRp1¼ Si";Nur für Wasser!;4250204474565;84819000;Stk;1;424,45;;2,50%;3,093;260,0;210,0;400,0
1118404;"VAA ""Frialen"" PE d125xRp1¼ Si";Nur für Wasser!;4250204474572;84819000;Stk;1;468,17;;2,50%;4,240;260,0;210,0;400,0
1118406;"VAA ""Frialen"" PE d160xRp1¼ Si";Nur für Wasser!;4250204474589;84819000;Stk;1;499,82;;2,50%;4,540;260,0;210,0;400,0
1118407;"VAA ""Frialen"" PE d180xRp1¼ Si";Nur für Wasser!;4250204474596;84819000;Stk;1;509,69;;2,50%;4,060;260,0;210,0;400,0
1118408;"VAA ""Frialen"" PE d200xRp1¼ Si";Nur für Wasser!;4250204474602;84819000;Stk;1;531,50;;2,50%;4,090;260,0;210,0;400,0
1118409;"VAA ""Frialen"" PE d225xRp1¼ Si";Nur für Wasser!;4250204474619;84819000;Stk;1;553,55;;2,50%;4,270;260,0;210,0;400,0
1118410;"VAA ""Frialen"" PE d250-315xRp1¼ Si";Top-Loading! Nur für Wasser!;4250204474626;84819000;Stk;1;616,74;;2,50%;3,500;260,0;210,0;400,0
1118500;"VAA ""Frialen"" PE d63xRp1½ Si";max.Bohr-Ø24mm,Nur für Wasser!;4250204463170;84819000;Stk;1;405,11;;2,50%;3,140;180,0;120,0;320,0
1118501;"VAA ""Frialen"" PE d75xRp1½ Si";max.Bohr-Ø24mm,Nur für Wasser!;4250204463187;84819000;Stk;1;415,01;;2,50%;3,410;240,0;125,0;330,0
1118502;"VAA ""Frialen"" PE d90xRp1½ Si";Nur für Wasser!;4250204463194;84819000;Stk;1;420,90;;2,50%;3,810;260,0;210,0;400,0
1118503;"VAA ""Frialen"" PE d110xRp1½ Si";Nur für Wasser!;4250204463200;84819000;Stk;1;442,81;;2,50%;3,676;260,0;210,0;400,0
1118504;"VAA ""Frialen"" PE d125xRp1½ Si";Nur für Wasser!;4250204463217;84819000;Stk;1;486,40;;2,50%;4,240;260,0;210,0;400,0
1118506;"VAA ""Frialen"" PE d160xRp1½ Si";Nur für Wasser!;4250204463224;84819000;Stk;1;518,08;;2,50%;4,540;260,0;210,0;400,0
1118507;"VAA ""Frialen"" PE d180xRp1½ Si";Nur für Wasser!;4250204463231;84819000;Stk;1;527,78;;2,50%;4,060;260,0;210,0;400,0
1118508;"VAA ""Frialen"" PE d200xRp1½ Si";Nur für Wasser!;4250204463248;84819000;Stk;1;550,13;;2,50%;4,090;260,0;210,0;400,0
1118509;"VAA ""Frialen"" PE d225xRp1½ Si";Nur für Wasser!;4250204463255;84819000;Stk;1;571,92;;2,50%;4,270;260,0;210,0;400,0
1118510;"VAA ""Frialen"" PE d250-315xRp1½ Si";Top-Loading! Nur für Wasser!;4250204463262;84819000;Stk;1;635,23;;2,50%;3,500;260,0;210,0;400,0
1118600;"VAA ""Frialen"" PE d90xRp2"" Si";Nur für Wasser!;4250204474633;84819000;Stk;1;499,30;;2,50%;3,810;260,0;210,0;400,0
1118601;"VAA ""Frialen"" PE d110xRp2"" Si";Nur für Wasser!;4250204474640;84819000;Stk;1;521,07;;2,50%;4,110;260,0;210,0;400,0
1118602;"VAA ""Frialen"" PE d125xRp2"" Si";Nur für Wasser!;4250204474657;84819000;Stk;1;564,79;;2,50%;4,240;260,0;210,0;400,0
1118603;"VAA ""Frialen"" PE d160xRp2"" Si";Nur für Wasser!;4250204474664;84819000;Stk;1;596,59;;2,50%;4,540;260,0;210,0;400,0
1118604;"VAA ""Frialen"" PE d180xRp2"" Si";Nur für Wasser!;4250204474671;84819000;Stk;1;606,32;;2,50%;4,060;260,0;210,0;400,0
1118605;"VAA ""Frialen"" PE d200xRp2"" Si";Nur für Wasser!;4250204474688;84819000;Stk;1;628,12;;2,50%;4,090;260,0;210,0;400,0
1118606;"VAA ""Frialen"" PE d225xRp2"" Si";Nur für Wasser!;4250204474695;84819000;Stk;1;650,04;;2,50%;4,270;260,0;210,0;400,0
1118607;"VAA ""Frialen"" PE d250-315xRp2"" Si";Top-Loading! Nur für Wasser!;4250204474701;84819000;Stk;1;713,35;;2,50%;3,500;260,0;210,0;400,0
1118700;"Kugel-AA ""Frialen"" für PE d63xRp1½ Si";max.Bohr-Ø24mm,Nur für Wasser!;4250204467666;84819000;Stk;1;427,46;;2,50%;3,760;180,0;120,0;320,0
1118701;"Kugel-AA ""Frialen"" für PE d75xRp1½ Si";max.Bohr-Ø24mm,Nur für Wasser!;4250204467673;84819000;Stk;1;437,48;;2,50%;5,000;260,0;210,0;400,0
1118702;"Kugel-AA ""Frialen"" für PE d90xRp1½ Si";Nur für Wasser!;4250204467680;84819000;Stk;1;443,64;;2,50%;5,020;260,0;210,0;400,0
1118703;"Kugel-AA ""Frialen"" für PE d110xRp1½ Si";Nur für Wasser!;4250204467697;84819000;Stk;1;466,12;;2,50%;3,519;260,0;210,0;400,0
1118704;"Kugel-AA ""Frialen"" für PE d125xRp1½ Si";Nur für Wasser!;4250204467703;84819000;Stk;1;511,08;;2,50%;5,450;260,0;210,0;400,0
1118706;"Kugel-AA ""Frialen"" für PE d160xRp1½ Si";Nur für Wasser!;4250204474718;84819000;Stk;1;543,56;;2,50%;5,750;260,0;210,0;400,0
1118707;"Kugel-AA ""Frialen"" für PE d180xRp1½ Si";Nur für Wasser!;4250204467710;84819000;Stk;1;553,55;;2,50%;5,750;260,0;210,0;400,0
1118708;"Kugel-AA ""Frialen"" für PE d200xRp1½ Si";Nur für Wasser!;4250204467727;84819000;Stk;1;576,05;;2,50%;5,270;260,0;210,0;400,0
1118709;"Kugel-AA ""Frialen"" für PE d225xRp1½ Si";Nur für Wasser!;4250204467734;84819000;Stk;1;598,63;;2,50%;5,300;260,0;210,0;400,0
1118710;"Kugel-AA ""Frialen"" f. PE d250-315xRp1½ Si";Top-Loading! Nur für Wasser!;4250204467758;84819000;Stk;1;663,88;;2,50%;3,500;260,0;210,0;400,0
1118800;"Kugel-VAA ""Frialen"" d63xRp1½ Si";max.Bohr-Ø24mm, Nur für Wasser!;4250204467765;84819000;Stk;1;489,27;;2,50%;3,760;180,0;120,0;320,0
1118801;"Kugel-VAA ""Frialen"" d75xRp1½ Si";max.Bohr-Ø24mm, Nur für Wasser!;4250204467772;84819000;Stk;1;499,41;;2,50%;5,000;260,0;210,0;400,0
1118802;"Kugel-VAA ""Frialen"" d90xRp1½ Si";Nur für Wasser!;4250204467789;84819000;Stk;1;505,46;;2,50%;5,020;260,0;210,0;400,0
1118803;"Kugel-VAA ""Frialen"" d110xRp1½ Si";Nur für Wasser!;4250204467796;84819000;Stk;1;527,67;;2,50%;4,417;260,0;210,0;400,0
1118804;"Kugel-VAA ""Frialen"" d125xRp1½ Si";Nur für Wasser!;4250204467802;84819000;Stk;1;572,45;;2,50%;5,450;260,0;210,0;400,0
1118806;"Kugel-VAA ""Frialen"" d160xRp1½ Si";Nur für Wasser!;4250204474725;84819000;Stk;1;605,09;;2,50%;5,750;260,0;210,0;400,0
1118807;"Kugel-VAA ""Frialen"" d180xRp1½ Si";Nur für Wasser!;4250204467819;84819000;Stk;1;615,35;;2,50%;5,750;260,0;210,0;400,0
1118808;"Kugel-VAA ""Frialen"" d200xRp1½ Si";Nur für Wasser!;4250204467826;84819000;Stk;1;637,69;;2,50%;5,270;260,0;210,0;400,0
1118809;"Kugel-VAA ""Frialen"" d225xRp1½ Si";Nur für Wasser!;4250204467833;84819000;Stk;1;660,06;;2,50%;5,300;260,0;210,0;400,0
1118810;"Kugel-VAA ""Frialen"" d250-315xRp1½ Si";Top-Loading! Nur für Wasser!;4250204467857;84819000;Stk;1;725,28;;2,50%;3,500;260,0;210,0;400,0
1118900;"Kugelhahn-AA ""Frialen""  d90xRp1½ Si";Nur für Wasser!;4250204474732;84819000;Stk;1;434,33;;2,50%;4,950;260,0;210,0;400,0
1118901;"Kugelhahn-AA ""Frialen""  d110xRp1½ Si";Nur für Wasser!;4250204474749;84819000;Stk;1;456,10;;2,50%;3,418;260,0;210,0;400,0
1118902;"Kugelhahn-AA ""Frialen""  d125xRp1½ Si";Nur für Wasser!;4250204474756;84819000;Stk;1;499,69;;2,50%;5,380;260,0;210,0;400,0
1118903;"Kugelhahn-AA ""Frialen""  d160xRp1½ Si";Nur für Wasser!;4250204474763;84819000;Stk;1;531,21;;2,50%;5,680;260,0;210,0;400,0
1118904;"Kugelhahn-AA ""Frialen""  d180xRp1½ Si";Nur für Wasser!;4250204474770;84819000;Stk;1;541,35;;2,50%;5,200;260,0;210,0;400,0
1118905;"Kugelhahn-AA ""Frialen""  d200xRp1½ Si";Nur für Wasser!;4250204474787;84819000;Stk;1;563,14;;2,50%;5,230;260,0;210,0;400,0
1118906;"Kugelhahn-AA ""Frialen""  d225xRp1½ Si";Nur für Wasser!;4250204474794;84819000;Stk;1;584,94;;2,50%;5,410;260,0;210,0;400,0
1118907;"Kugelhahn-AA ""Frialen"" d250-315xRp1½ Si";Top-Loading! Nur für Wasser!;4250204474800;84819000;Stk;1;757,49;;2,50%;3,500;260,0;210,0;400,0
1119002;"Kera-AA ""Frialen"" d90xRp1½ Si";Nur für Wasser!;4250204474817;84819000;Stk;1;514,37;;2,50%;4,950;260,0;280,0;400,0
1119003;"Kera-AA ""Frialen"" d110xRp1½ Si";Nur für Wasser!;4250204474824;84819000;Stk;1;536,57;;2,50%;4,700;260,0;280,0;400,0
1119004;"Kera-AA ""Frialen"" d125xRp1½ Si";Nur für Wasser!;4250204474831;84819000;Stk;1;581,37;;2,50%;5,380;260,0;280,0;400,0
1119005;"Kera-AA ""Frialen"" d160xRp1½ Si";Nur für Wasser!;4250204474848;84819000;Stk;1;613,99;;2,50%;5,680;260,0;280,0;400,0
1119006;"Kera-AA ""Frialen"" d180xRp1½ Si";Nur für Wasser!;4250204474855;84819000;Stk;1;624,26;;2,50%;5,200;260,0;280,0;400,0
1119007;"Kera-AA ""Frialen"" d200xRp1½ Si";Nur für Wasser!;4250204474862;84819000;Stk;1;646,62;;2,50%;5,230;260,0;280,0;400,0
1119008;"Kera-AA ""Frialen"" d225xRp1½ Si";Nur für Wasser!;4250204474879;84819000;Stk;1;668,95;;2,50%;5,410;260,0;280,0;400,0
1119009;"Kera-AA ""Frialen"" d250-315xRp1½ Si";Top-Loading! Nur für Wasser!;4250204474886;84819000;Stk;1;735,13;;2,50%;3,500;260,0;280,0;400,0
1120000;VAA +ELGEF Plus+ für PE d63xRp1¼ Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204469448;84819000;Stk;1;270,00;;2,50%;2,500;180,0;120,0;320,0
1120001;VAA +ELGEF Plus+ für PE d75xRp1¼ Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204469455;84819000;Stk;1;277,67;;2,50%;2,825;260,0;210,0;400,0
1120002;VAA +ELGEF Plus+ für PE d90xRp1¼ Si;Nur für Wasser!;4250204469462;84819000;Stk;1;277,67;;2,50%;2,636;240,0;125,0;330,0
1120003;VAA +ELGEF Plus+ für PE d110xRp1¼ Si;Nur für Wasser!;4250204469479;84819000;Stk;1;287,54;;2,50%;2,532;240,0;125,0;330,0
1120004;VAA +ELGEF Plus+ für PE d125xRp1¼ Si;Nur für Wasser!;4250204469486;84819000;Stk;1;297,55;;2,50%;2,710;240,0;125,0;330,0
1120005;VAA +ELGEF Plus+ für PE d140xRp1¼ Si;Nur für Wasser!;4250204469493;84819000;Stk;1;323,45;;2,50%;2,865;260,0;210,0;400,0
1120006;VAA +ELGEF Plus+ für PE d160xRp1¼ Si;Nur für Wasser!;4250204469509;84819000;Stk;1;339,34;;2,50%;2,722;260,0;210,0;400,0
1120007;VAA +ELGEF Plus+ für PE d180xRp1¼ Si;Nur für Wasser!;4250204469516;84819000;Stk;1;347,15;;2,50%;2,981;260,0;210,0;400,0
1120008;VAA +ELGEF Plus+ für PE d200xRp1¼ Si;Nur für Wasser!;4250204469523;84819000;Stk;1;374,84;;2,50%;3,035;260,0;210,0;400,0
1120009;VAA +ELGEF Plus+ für PE d225xRp1¼ Si;Nur für Wasser!;4250204469530;84819000;Stk;1;418,44;;2,50%;3,004;260,0;210,0;400,0
1120010;VAA +ELGEF Plus+ für PE d250xRp1¼ Si;Nur für Wasser!;4250204469547;84819000;Stk;1;460,36;;2,50%;3,002;260,0;210,0;400,0
1120100;VAA +ELGEF Plus+ für PE d63xRp1½ Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204458695;84819000;Stk;1;288,35;;2,50%;3,100;180,0;120,0;320,0
1120101;VAA +ELGEF Plus+ für PE d75xRp1½ Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204458701;84819000;Stk;1;296,03;;2,50%;3,100;240,0;125,0;330,0
1120102;VAA +ELGEF Plus+ für PE d90xRp1½ Si;Nur für Wasser!;4250204458718;84819000;Stk;1;296,03;;2,50%;3,000;240,0;125,0;330,0
1120103;VAA +ELGEF Plus+ für PE d110xRp1½ Si;Nur für Wasser!;4250204458725;84819000;Stk;1;306,04;;2,50%;3,000;240,0;125,0;330,0
1120104;VAA +ELGEF Plus+ für PE d125xRp1½ Si;Nur für Wasser!;4250204458732;84819000;Stk;1;316,03;;2,50%;3,000;240,0;125,0;330,0
1120105;VAA +ELGEF Plus+ für PE d140xRp1½ Si;Nur für Wasser!;4250204458749;84819000;Stk;1;341,80;;2,50%;3,126;260,0;210,0;400,0
1120106;VAA +ELGEF Plus+ für PE d160xRp1½ Si;Nur für Wasser!;4250204458756;84819000;Stk;1;357,58;;2,50%;3,130;240,0;125,0;330,0
1120107;VAA +ELGEF Plus+ für PE d180xRp1½ Si;Nur für Wasser!;4250204458763;84819000;Stk;1;365,37;;2,50%;3,550;260,0;210,0;400,0
1120108;VAA +ELGEF Plus+ für PE d200xRp1½ Si;Nur für Wasser!;4250204458770;84819000;Stk;1;393,21;;2,50%;3,300;260,0;210,0;400,0
1120109;VAA +ELGEF Plus+ für PE d225xRp1½ Si;Nur für Wasser!;4250204458787;84819000;Stk;1;436,93;;2,50%;3,265;240,0;125,0;330,0
1120110;VAA +ELGEF Plus+ für PE d250xRp1½ Si;Nur für Wasser!;4250204458794;84819000;Stk;1;478,59;;2,50%;3,300;260,0;210,0;400,0
1120200;VAA +ELGEF Plus+ für PE d63xRp2 Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204469578;84819000;Stk;1;366,62;;2,50%;3,092;260,0;210,0;400,0
1120201;VAA +ELGEF Plus+ für PE d75xRp2 Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204469585;84819000;Stk;1;374,28;;2,50%;3,310;260,0;210,0;400,0
1120202;VAA +ELGEF Plus+ für PE d90xRp2 Si;Nur für Wasser!;4250204469592;84819000;Stk;1;374,28;;2,50%;3,250;240,0;125,0;330,0
1120203;VAA +ELGEF Plus+ für PE d110xRp2 Si;Nur für Wasser!;4250204469608;84819000;Stk;1;384,17;;2,50%;3,300;240,0;125,0;330,0
1120204;VAA +ELGEF Plus+ für PE d125xRp2 Si;Nur für Wasser!;4250204469615;84819000;Stk;1;394,29;;2,50%;3,300;240,0;125,0;330,0
1120205;VAA +ELGEF Plus+ für PE d140xRp2 Si;Nur für Wasser!;4250204469622;84819000;Stk;1;419,92;;2,50%;3,356;260,0;210,0;400,0
1120206;VAA +ELGEF Plus+ für PE d160xRp2 Si;Nur für Wasser!;4250204469639;84819000;Stk;1;435,70;;2,50%;3,400;260,0;210,0;400,0
1120207;VAA +ELGEF Plus+ für PE d180xRp2 Si;Nur für Wasser!;4250204469646;84819000;Stk;1;443,92;;2,50%;3,347;260,0;210,0;400,0
1120208;VAA +ELGEF Plus+ für PE d200xRp2 Si;Nur für Wasser!;4250204469653;84819000;Stk;1;471,60;;2,50%;3,526;260,0;210,0;400,0
1120209;VAA +ELGEF Plus+ für PE d225xRp2 Si;Nur für Wasser!;4250204469660;84819000;Stk;1;515,04;;2,50%;3,500;260,0;210,0;400,0
1120210;VAA +ELGEF Plus+ für PE d250xRp2 Si;Nur für Wasser!;4250204469677;84819000;Stk;1;556,71;;2,50%;3,493;260,0;210,0;400,0
1120300;Kugel-AA +ELGEF Plus+ für PE d63xRp1½ Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204467864;84819000;Stk;1;307,42;;2,50%;3,100;260,0;210,0;400,0
1120301;Kugel-AA +ELGEF Plus+ für PE d75xRp1½ Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204467871;84819000;Stk;1;315,35;;2,50%;3,260;260,0;210,0;400,0
1120302;Kugel-AA +ELGEF Plus+ für PE d90xRp1½ Si;Nur für Wasser!;4250204467888;84819000;Stk;1;315,35;;2,50%;3,000;260,0;210,0;400,0
1120303;Kugel-AA +ELGEF Plus+ für PE d110xRp1½ Si;Nur für Wasser!;4250204467895;84819000;Stk;1;325,62;;2,50%;2,959;260,0;210,0;400,0
1120304;Kugel-AA +ELGEF Plus+ für PE d125xRp1½ Si;Nur für Wasser!;4250204467901;84819000;Stk;1;335,78;;2,50%;3,300;260,0;210,0;400,0
1120305;Kugel-AA +ELGEF Plus+ für PE d140xRp1½ Si;Nur für Wasser!;4250204467918;84819000;Stk;1;362,24;;2,50%;3,300;260,0;210,0;400,0
1120306;Kugel-AA +ELGEF Plus+ für PE d160xRp1½ Si;Nur für Wasser!;4250204467925;84819000;Stk;1;378,39;;2,50%;3,300;260,0;210,0;400,0
1120307;Kugel-AA +ELGEF Plus+ für PE d180xRp1½ Si;Nur für Wasser!;4250204467932;84819000;Stk;1;386,62;;2,50%;3,550;260,0;210,0;400,0
1120308;Kugel-AA +ELGEF Plus+ für PE d200xRp1½ Si;Nur für Wasser!;4250204467949;84819000;Stk;1;415,26;;2,50%;3,470;260,0;210,0;400,0
1120309;Kugel-AA +ELGEF Plus+ für PE d225xRp1½ Si;Nur für Wasser!;4250204467956;84819000;Stk;1;459,82;;2,50%;3,440;260,0;210,0;400,0
1120310;Kugel-AA +ELGEF Plus+ für PE d250xRp1½ Si;Nur für Wasser!;4250204467963;84819000;Stk;1;502,72;;2,50%;3,440;260,0;210,0;400,0
1120400;Kugel-VAA +ELGEF Plus+ f. PE d63xRp1½ Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204467994;84819000;Stk;1;368,93;;2,50%;3,100;260,0;210,0;400,0
1120401;Kugel-VAA +ELGEF Plus+ f. PE d75xRp1½ Si;max.Bohr-Ø24mm,Nur für Wasser!;4250204468007;84819000;Stk;1;377,14;;2,50%;4,136;260,0;210,0;400,0
1120402;Kugel-VAA +ELGEF Plus+ f. PE d90xRp1½ Si;Nur für Wasser!;4250204468014;84819000;Stk;1;377,14;;2,50%;3,000;240,0;125,0;330,0
1120403;Kugel-VAA +ELGEF Plus+ f. PE d110xRp1½ Si;Nur für Wasser!;4250204468021;84819000;Stk;1;377,14;;2,50%;3,856;260,0;210,0;400,0
1120404;Kugel-VAA +ELGEF Plus+ f. PE d125xRp1½ Si;Nur für Wasser!;4250204468038;84819000;Stk;1;387,31;;2,50%;3,995;240,0;125,0;330,0
1120405;Kugel-VAA +ELGEF Plus+ f. PE d140xRp1½ Si;Nur für Wasser!;4250204468045;84819000;Stk;1;397,32;;2,50%;4,177;260,0;210,0;400,0
1120406;Kugel-VAA +ELGEF Plus+ f. PE d160xRp1½ Si;Nur für Wasser!;4250204468052;84819000;Stk;1;424,04;;2,50%;4,181;260,0;210,0;400,0
1120407;Kugel-VAA +ELGEF Plus+ f. PE d180xRp1½ Si;Nur für Wasser!;4250204468069;84819000;Stk;1;440,20;;2,50%;3,550;260,0;210,0;400,0
1120408;Kugel-VAA +ELGEF Plus+ f. PE d200xRp1½ Si;Nur für Wasser!;4250204468076;84819000;Stk;1;448,57;;2,50%;4,340;260,0;210,0;400,0
1120409;Kugel-VAA +ELGEF Plus+ f. PE d225xRp1½ Si;Nur für Wasser!;4250204468083;84819000;Stk;1;476,82;;2,50%;4,316;260,0;210,0;400,0
1120410;Kugel-VAA +ELGEF Plus+ f. PE d250xRp1½ Si;Nur für Wasser!;4250204468090;84819000;Stk;1;521,60;;2,50%;4,314;260,0;210,0;400,0
1120500;Kugelhahn-AA +ELGEF Plus+ PE d63xRp1½ Si;max.Bohr-Ø24mm,Nur für Wasser;4250204474893;84819000;Stk;1;301,49;;2,50%;3,045;260,0;210,0;400,0
1120501;Kugelhahn-AA +ELGEF Plus+ PE d75xRp1½ Si;max.Bohr-Ø24mm,Nur für Wasser;4250204474909;84819000;Stk;1;309,32;;2,50%;3,180;180,0;120,0;320,0
1120502;Kugelhahn-AA +ELGEF Plus+ PE d90xRp1½ Si;Nur für Wasser!;4250204474916;84819000;Stk;1;309,32;;2,50%;3,130;260,0;210,0;400,0
1120503;Kugelhahn-AA +ELGEF Plus+ PE d110xRp1½ Si;Nur für Wasser!;4250204474923;84819000;Stk;1;319,32;;2,50%;2,858;260,0;210,0;400,0
1120504;Kugelhahn-AA +ELGEF Plus+ PE d125xRp1½ Si;Nur für Wasser!;4250204474930;84819000;Stk;1;329,19;;2,50%;3,220;260,0;210,0;400,0
1120505;Kugelhahn-AA +ELGEF Plus+ PE d140xRp1½ Si;Nur für Wasser!;4250204474947;84819000;Stk;1;355,11;;2,50%;3,220;260,0;210,0;400,0
