mnr;KURZTEXT1;KURZTEXT2;GTIN;INTRASTATNUMMER;MENGENEINHEIT;PE;BRUTTOPREIS 2025;END PREIS;TZ;GEWICHT;B;H;T
2020314;Adapter für WZ-Schachthydrant G1¼ Si;;4250204457391;84819000;Stk;;23,12;;;0,272;47;44;51
2020489;"Reduzierung Storz ""B"" auf Geka";;4250204491258;84819000;Stk;;249,50;;;1,997;65;65;25
2020492;"Reduzierung Storz ""C"" auf Geka mit IG G2";;4250204480306;84819000;Stk;;219,36;;;1,807;134;105;134
2020495;"Reduzierung Storz ""C"" auf Geka";;4250204454253;84819000;Stk;;131,09;;;0,838;98;75;98
2020496;EWE-Bakenfußplatte;;4250204454260;84819000;Stk;;69,25;;;30,3;400;120;800
2020500;EWE-Klappständer für ÜH-Verteiler;;4250204458954;84819000;Stk;;303,96;;;11,995;50;50;250
2020501;EWE-Betonständer für ÜH-Verteiler;;4250204458961;84819000;Stk;;107,40;;;32,6;490;490;35
2021820;EWE-MS-Drosselscheibe für Str. Qn 2,5;;4250204457919;90289090;Stk;;32,50;;;0,093;4;63;63
2021821;EWE-MS-Drosselscheibe für Str. Qn 6;;4250204457926;90289090;Stk;;32,50;;;0,092;4;63;63
2021822;EWE-MS-Drosselscheibe für Str. Qn 10;;4250204457933;90289090;Stk;;34,83;;;0,083;4;63;63
2021823;EWE-MS-Drosselscheibe für ÜH Qn 2.5;;4250204463347;84819000;Stk;;32,50;;;0,058;3;57;57
2021824;EWE-MS-Drosselscheibe für ÜH Qn 6;;4250204463354;84819000;Stk;;32,50;;;0,058;3;57;57
2021825;EWE-MS-Drosselscheibe für ÜH Qn 10;;4250204463361;74198090;Stk;;34,83;;;0,049;3;57;57
2065999;Stopfbuchsbrille m. Zubehör;;4250204420623;84819000;Stk;;152,26;;;0,755;100;35;160
2066513;Standrohr-Kopf-Adapter Ø90 x IG G1;;4250204462739;84819000;Stk;;167,53;;;1,267;59;90;90
2066514;Standrohr-Kopf-Adapter Ø90 x IG G1¼;;4250204462722;84819000;Stk;;167,53;;;1,176;59;90;90
2066515;Standrohr-Kopf-Adapter Ø90 x IG G2;;4250204420753;84819000;Stk;;167,53;;;0,929;59;90;90
2091720;Geka auf D-Storz Adapter;;4250204499186;84819000;Stk;;36,90;;;0,15;60;60;60
2209920;PE-Einziehdorn SDR7,4, 20mm;;4250204422153;82041100;Stk;;59,41;;;0,11;20;106;20
2209925;PE-Einziehdorn SDR7,4, 25mm;;4250204422160;82041100;Stk;;61,71;;;0,161;25;106;25
2209932;PE-Einziehdorn SDR7,4, 32mm;;4250204422177;82041100;Stk;;63,89;;;0,275;32;88;32
2209940;PE-Einziehdorn SDR7,4, 40mm;;4250204422184;82041100;Stk;;70,68;;;0,43;40;88;40
2209950;PE-Einziehdorn SDR7,4, 50mm;;4250204422191;82041100;Stk;;77,77;;;0,6;50;106;50
2210020;PE-Einziehdorn SDR11, 20mm;;4250204422207;82041100;Stk;;59,41;;;0,29;86;20;20
2210025;PE-Einziehdorn SDR11, 25mm;;4250204422214;82041100;Stk;;61,71;;;0,159;87;31;31
2210032;PE-Einziehdorn SDR11, 32mm;;4250204422221;82041100;Stk;;63,89;;;0,231;87;32;32
2210040;PE-Einziehdorn SDR11, 40mm;;4250204422238;82041100;Stk;;70,68;;;0,36;92;40;40
2210050;PE-Einziehdorn SDR11, 50mm;;4250204422245;82041100;Stk;;77,77;;;0,572;104;50;50
2210063;PE-Einziehdorn SDR11, 63mm;;4250204422252;82041100;Stk;;86,58;;;0,795;104;63;63
2210612;PE-Verschraubung d32x3,0 x G1, Si;;4250204422269;84819000;Stk;;47,86;;;0,496;77;59;59
2210613;PE-Verschraubung d40x3,7 x G1, Si;;4250204422276;84819000;Stk;;49,70;;;0,594;85;65;65
2210614;PE-Verschraubung d50x4,6 x G1, Si;;4250204422283;84819000;Stk;;67,76;;;0,9;77;70;70
2210615;PE-Verschraubung d63x5,8 x G1, Si;;4250204422290;84819000;Stk;;117,52;;;1,36;102;93;93
2210712;PE-Verschraubung d32x3,0 x G1¼, Si;;4250204422306;84819000;Stk;;47,86;;;0,356;77;59;59
2210713;PE-Verschraubung d40x3,7 x G1¼, Si;;4250204422313;84819000;Stk;;49,70;;;0,574;85;64;64
2210714;PE-Verschraubung d50x4,6 x G1¼, Si;;4250204422320;84819000;Stk;;67,76;;;0,788;94;77;77
2210715;PE-Verschraubung d63x5,8 x G1¼, Si;;4250204422337;84819000;Stk;;117,52;;;1,36;93;102;93
2210812;PE-Verschraubung d32x3,0 x G1½, Si;;4250204422344;84819000;Stk;;47,86;;;0,52;78;59;59
2210813;PE-Verschraubung d40x3,7 x G1½, Si;;4250204422351;84819000;Stk;;49,70;;;0,619;87;64;64
2210814;PE-Verschraubung d50x4,6 x G1½, Si;;4250204422368;84819000;Stk;;67,76;;;0,891;95;77;77
2210815;PE-Verschraubung d63x5,8 x G1½, Si;;4250204422375;84819000;Stk;;117,52;;;1,365;104;93;93
2210912;PE-Verschraubung d32x3,0 x G2, Si;;4250204422382;84819000;Stk;;47,86;;;0,662;79;70;70
2210913;PE-Verschraubung d40x3,7 x G2, Si;;4250204422399;84819000;Stk;;49,70;;;0,68;87;70;70
2210914;PE-Verschraubung d50x4,5 x G2, Si;;4250204422405;84819000;Stk;;67,76;;;0,982;96;77;77
2210915;PE-Verschraubung d63x5,8 x G2, Si;;4250204422412;84819000;Stk;;117,52;;;1,38;105;93;93
2220108;PE-Schweißstutzen WASSER d32 x G1 Si;;4250204459197;84819000;Stk;;73,54;;;0,429;200;53;46
2220109;PE-Schweißstutzen WASSER d40 x G1 Si;;4250204459203;84819000;Stk;;87,70;;;0,661;201;78;78
2220110;PE-Schweißstutzen WASSER d50 x G 1 Si;;4250204459210;84819000;Stk;;93,81;;;0,86;203;92;92
2220111;PE-Schweißstutzen WASSER d63 x G 1 Si;;4250204459227;84819000;Stk;;144,85;;;1,158;210;85;85
2220208;PE-Schweißstutzen WASSER d32 x G 1¼ Si;;4250204459234;84819000;Stk;;73,54;;;0,391;191;52;46
2220209;PE-Schweißstutzen WASSER d40 x G 1¼ Si;;4250204459241;84819000;Stk;;87,70;;;0,57;199;78;78
2220210;PE-Schweißstutzen WASSER d50 x G 1¼ Si;;4250204459258;84819000;Stk;;93,81;;;0,95;203;92;92
2220211;PE-Schweißstutzen WASSER d63 x G 1¼ Si;;4250204459265;84819000;Stk;;144,85;;;1,161;220;190;320
2220308;PE-Schweißstutzen WASSER d32 x G 1½ Si;;4250204459272;84819000;Stk;;73,54;;;0,457;182;60;60
2220309;PE-Schweißstutzen WASSER d40 x G 1½ Si;;4250204459289;84819000;Stk;;87,70;;;0,629;199;78;78
2220310;PE-Schweißstutzen WASSER d50 x G1½ Si;;4250204459296;84819000;Stk;;93,81;;;0,77;202;92;92
2220311;PE-Schweißstutzen WASSER d63 x G 1½ Si;;4250204459302;84819000;Stk;;144,85;;;1,175;205;111;111
2220322;PE-Schweißstutzen GAS d32 x G 1½ Si;;4250204462494;84819000;Stk;;73,54;;;0,379;180;50;50
2220323;PE-Schweißstutzen GAS d40 x G 1½ Si;;4250204462500;84819000;Stk;;87,70;;;0,629;60;60;210
2220324;PE-Schweißstutzen GAS d50 x G 1½ Si;;4250204462548;84819000;Stk;;93,81;;;0,782;202;92;92
2220325;PE-Schweißstutzen GAS d63 x G 1½ Si;;4250204462517;84819000;Stk;;144,85;;;1,185;183;50;50
2220408;PE-Schweißstutzen WASSER d32 x G2 Si;;4250204459319;84819000;Stk;;73,54;;;0,894;193;92;65
2220409;PE-Schweißstutzen WASSER d40 x G 2 Si;;4250204459326;84819000;Stk;;87,70;;;0,958;180;65;65
2220410;PE-Schweißstutzen WASSER d50 x G 2 Si;;4250204459333;84819000;Stk;;93,81;;;0,818;185;65;65
2220411;PE-Schweißstutzen WASSER d63 x G 2 Si;;4250204459340;84819000;Stk;;144,85;;;1,152;204;111;111
2220511;Winkel 90° drehbar A/I G¾ x Rp¾;;4250204423860;84819000;Stk;;28,31;;;0,312;39;72;51
2220512;"Winkel 90° drehbar G1"" x Rp1""";;4250204423877;74122000;Stk;;33,66;;;0,535;47;63;86
2220520;Winkel 90° drehbar G1¼ x Rp1, Si;;4250204485165;84819000;Stk;;55,69;;;0,77;40;80;50
2220522;Winkel 90° drehbar G1½ x Rp1, Si;;4250204480566;84819000;Stk;;69,80;;;0,739;40;80;50
2220524;Winkel 90° drehbar G1½ x Rp1½, Si;;4250204480573;74122000;Stk;;77,57;;;0,755;73;111;82
2220550;Winkel I/A ausrichtbar, G¾ x G¾, Si;;4255651704746;84819000;Stk;;65,09;;;0,372;0;0;0
2220560;Winkel I/A ausrichtbar, G1 x G¾, Si;;4255651704753;84819000;Stk;;69,19;;;0,414;0;0;0
2220561;Winkel I/A ausrichtbar, G1 x G1, Si;;4255651704760;84819000;Stk;;66,63;;;0,539;0;0;0
2220571;Winkel I/A ausrichtbar, G1¼ x G1, Si;;4255651704777;84819000;Stk;;75,85;;;0,581;0;0;0
2220572;Winkel I/A ausrichtbar, G1¼ x G1¼, Si;;4255651704784;84819000;Stk;;88,15;;;0,71;0;0;0
2220581;Winkel I/A ausrichtbar, G1½ x G1, Si;;4255651704791;84819000;Stk;;87,13;;;0,641;0;0;0
2220582;Winkel I/A ausrichtbar, G1½ x G1¼, Si;;4255651704807;84819000;Stk;;98,40;;;0,77;0;0;0
2220591;Winkel I/A ausrichtbar, G2 x G1, Si;;4255651704814;84819000;Stk;;98,40;;;0,83;0;0;0
2220592;Winkel I/A ausrichtbar, G2 x G1¼, Si;;4255651704821;84819000;Stk;;110,70;;;0,85;0;0;0
2220594;Winkel I/A ausrichtbar, G2 x G2, Si;;4255651704838;84819000;Stk;;113,78;;;1,346;0;0;0
2225016;"EWE-Adapter ZAK 34 x G1"" Si";;4250204492613;84819000;Stk;;59,41;;;0,461;30;30;65
2225017;"EWE-Adapter ZAK 34 x G1¼"" Si";;4250204492620;84819000;Stk;;63,32;;;0,501;35;30;65
2225018;"EWE-Adapter ZAK 34 X G1½"" Si";;4250204492637;84819000;Stk;;69,50;;;0,588;45;30;65
2225116;"EWE-Adapter ZAK 46 x G1"" Si";;4250204492644;84819000;Stk;;79,20;;;0,685;50;65;30
2225117;"EWE-Adapter ZAK 46 x G1¼"" Si";;4250204492651;84819000;Stk;;82,97;;;0,7;50;65;30
2225118;"EWE-Adapter ZAK 46 x G1½"" Si";;4250204492668;84819000;Stk;;89,03;;;0,691;50;65;35
2225119;"EWE-Adapter ZAK 46 x G2"" Si";;4250204492675;84819000;Stk;;92,79;;;0,74;50;65;55
2227100;Winkel-Schweißmuffe +GF+ G1 x d32, Si;;4250204485196;84819000;Stk;;71,42;;;0,29;67;55;32
2227101;Winkel-Schweißmuffe +GF+ G1 x d40, Si;;4250204485202;84819000;Stk;;85,13;;;0,43;65;90;40
2227102;Winkel-Schweißmuffe +GF+ G1 x d50, Si;;4250204485219;84819000;Stk;;91,06;;;0,66;80;95;55
2227105;Winkel-Schweißmuffe +GF+ G1¼ x d32, Si;;4250204485226;84819000;Stk;;71,42;;;0,33;60;80;35
2227106;Winkel-Schweißmuffe +GF+ G1¼ x d40, Si;;4250204485233;84819000;Stk;;85,13;;;0,45;70;90;45
2227107;Winkel-Schweißmuffe +GF+ G1¼ x d50, Si;;4250204485240;84819000;Stk;;91,06;;;0,67;80;95;55
2227108;Winkel-Schweißmuffe +GF+ G1¼ x d63, Si;;4250204485257;84819000;Stk;;140,63;;;0,97;90;110;70
2227110;Winkel-Schweißmuffe +GF+ G1½ x d32, Si;;4250204480580;84819000;Stk;;71,42;;;0,35;63;109;79
2227111;Winkel-Schweißmuffe +GF+ G1½ x d40, Si;;4250204480597;84819000;Stk;;85,13;;;0,587;180;120;320
2227112;Winkel-Schweißmuffe +GF+ G1½ x d50, Si;;4250204480603;84819000;Stk;;91,06;;;0,67;80;110;80
2227113;Winkel-Schweißmuffe +GF+ G1½ x d63, Si;;4250204480610;84819000;Stk;;140,63;;;0,97;95;120;70
2227117;Winkel-Schweißmuffe +GF+ G2 x d50, Si;;4250204485264;84819000;Stk;;91,06;;;0,76;85;100;60
2227118;Winkel-Schweißmuffe +GF+ G2 x d63, Si;;4250204485271;84819000;Stk;;140,63;;;0,93;90;110;70
2227120;Schweißmuffe, +GF+ G1 x d32, Si;;4250204485288;84819000;Stk;;66,29;;;0,201;50;90;40
2227121;Schweißmuffe, +GF+ G1 x d40, Si;;4250204485295;84819000;Stk;;70,23;;;0,39;72;112;65
2227122;Schweißmuffe, +GF+ G1 x d50, Si;;4250204485301;84819000;Stk;;81,08;;;0,57;60;110;50
2227125;Schweißmuffe, +GF+ G1¼ x d32, Si;;4250204485318;84819000;Stk;;66,29;;;0,29;40;95;40
2227126;Schweißmuffe, +GF+ G1¼ x d40, Si;;4250204485325;84819000;Stk;;70,23;;;0,41;50;105;50
2227127;Schweißmuffe, +GF+ G1¼ x d50, Si;;4250204485332;84819000;Stk;;81,08;;;0,58;60;115;60
2227128;Schweißmuffe, +GF+ G1¼ x d63, Si;;4250204485349;84819000;Stk;;99,44;;;0,85;70;120;70
2227130;Schweißmuffe, +GF+ G1½ x d32, Si;;4250204485356;84819000;Stk;;66,29;;;0,32;40;100;40
2227131;Schweißmuffe, +GF+ G1½ x d40, Si;;4250204485363;84819000;Stk;;70,23;;;0,414;50;105;50
2227132;Schweißmuffe, +GF+ G1½ x d50, Si;;4250204485370;84819000;Stk;;81,08;;;0,58;0;0;0
2227133;Schweißmuffe, +GF+ G1½ x d63, Si;;4250204485387;84819000;Stk;;99,44;;;0,86;70;125;70
2227137;Schweißmuffe, +GF+ G2 x d50, Si;;4250204485394;84819000;Stk;;81,08;;;0,66;60;115;60
2227138;Schweißmuffe, +GF+ G2 x d63, Si;;4250204485400;84819000;Stk;;99,44;;;0,82;0;0;0
2227140;Adapter universell, PE d32 x G1 AG, Si;;4255651703985;84819000;Stk;;60,48;;;0,238;0;0;0
2227141;Adapter universell, PE d40 x G1 AG, Si;;4255651703992;84819000;Stk;;60,48;;;0,347;0;0;0
2227142;Adapter universell, PE d50 x G1 AG, Si;;4255651704623;84819000;Stk;;87,13;;;0,564;65;84;60
2227146;Adapter universell, PE d40 x G1¼ AG, Si;;4255651704005;84819000;Stk;;60,48;;;0,359;0;0;0
2227147;Adapter universell, PE d50 x G1¼ AG, Si;;4255651704630;84819000;Stk;;87,13;;;0,53;0;0;0
2227150;Adapter universell, PE d32 x G1½ AG, Si;;4255651704609;84819000;Stk;;60,48;;;0,29;0;0;0
2227151;Adapter universell, PE d40 x G1½ AG, Si;;4255651704616;84819000;Stk;;64,58;;;0,369;0;0;0
2227152;Adapter universell, PE d50 x G1½ AG, Si;;4255651704647;84819000;Stk;;87,13;;;0,508;0;0;0
2227157;Adapter universell, PE d50 x G2 AG, Si;;4255651704654;84819000;Stk;;87,13;;;0,619;0;0;0
2227158;Adapter universell, PE d63 x G2 AG, Si;;4255651704012;84819000;Stk;;87,13;;;0,708;0;0;0
2384501;WZ-Ausgleichsstück IG G½ x AG G½ 55mm;;4250204424133;90289090;Stk;;18,33;;;0,115;65;26;30
2384502;WZ-Ausgleichsstück IG G½ x AG G1  40mm;;4250204424140;90289090;Stk;;22,78;;;0,33;53;44;38
2384600;WZ-Ausgleichsstück IG G¾ x AG G¾ 20mm;;4250204424164;90289090;Stk;;19,37;;;0,087;26;39;34
2384601;WZ-Ausgleichsstück IG G¾ x AG G¾ 30mm;;4250204424171;90289090;Stk;;20,71;;;0,144;40;39;34
2384602;WZ-Ausgleichsstück IG G¾ x AG G1 30mm;;4250204424188;90289090;Stk;;20,71;;;0,137;40;37;37
2384603;WZ-Ausgleichsstück IG G¾ x AG G1 40mm;;4250204424195;90289090;Stk;;21,76;;;0,141;47;34;39
2384604;WZ-Ausgleichsstück IG G¾ x AG G1 45mm;;4250204424201;90289090;Stk;;22,78;;;0,168;55;37;37
2384605;WZ-Ausgleichsstück IG G¾ x AG G¾ 55mm;;4250204424218;90289090;Stk;;22,78;;;0,193;65;39;34
2384606;WZ-Ausgleichsstück IG G¾ x AG G¾ 75mm;;4250204424225;90289090;Stk;;26,07;;;0,252;85;39;34
2384608;WZ-Ausgleichsstück IG G¾ x AG G¾ 35mm;;4250204424232;90289090;Stk;;20,71;;;0,146;40;45;35
2384704;WZ-Ausgleichsstück IG G1 x AG G1 15mm;;4250204424249;90289090;Stk;;24,12;;;0,094;27;41;38
2384705;WZ-Ausgleichsstück IG G1 x AG G1 25mm;;4250204485417;90289090;Stk;;24,87;;;0,17;38;38;38
2384707;WZ-Ausgleichsstück IG G1 x AG G1 30mm;;4250204424256;90289090;Stk;;24,87;;;0,177;43;38;44
2384712;WZ-Ausgleichsstück IG G1 x AG G1 60mm;;4250204424263;90289090;Stk;;28,44;;;0,25;73;41;38
2384714;WZ-Ausgleichsstück IG G1 x AG G1 85mm;;4250204424270;90289090;Stk;;30,83;;;0,345;98;41;38
2384715;WZ-Ausgleichsstück IG G1 x AG G1 70mm;;4250204424287;90289090;Stk;;28,44;;;0,292;83;41;38
2384720;WZ-Ausgleichsstück IG G1 x AG G1 85mm, Si;;4250204480627;90289090;Stk;;40,20;;;0,337;98;41;38
2384815;WZ-Ausgleichsstück IG G1¼ x AG G1¼ 110mm;;4250204424324;90289090;Stk;;47,49;;;0,5;126;54;54
2385001;"WZ-Stück G2"" x G2"" verl. 60mm";;4250204424348;90289090;Stk;;61,04;;;0,73;82;70;70
2385010;"WZ-Stück G 2""x G 2"" verl. um 100mm";;4250204424355;90289090;Stk;;99,00;;;1,072;70;70;130
2385116;WZ-Ü-Stück Qn1,5 - Qn2,5;;4250204424362;90289090;Stk;;11,61;;;0,077;20;37;34
2385123;"WZ-Ü-Stück, 35 mm, ÜM IG 1"" x AG 1¼"", Si";;4250204499766;90289090;Stk;;26,13;;;0,221;44;43;42
2385124;"WZ-Ü-Stück, 35 mm, ÜM IG 1"" x AG 1½"", Si";;4250204499773;90289090;Stk;;46,31;;;0,247;44;48;48
2385125;"WZ-Ü-Stück, 62.5 mm, ÜM IG 1¼"" x AG 2"",Si";;4250204499780;90289090;Stk;;81,85;;;0,583;75;60;60
2385126;"WZ-Ü-Stück, 47.5 mm, ÜM IG 1"" x AG 2"", Si";;4250204499797;90289090;Stk;;77,39;;;0,374;51;60;60
2385127;"WZ-Ü-Stück, 55 mm, ÜM IG 1"" x AG 2"", Si";;4250204499803;90289090;Stk;;75,66;;;0,395;58;60;60
2385131;"Ü-Stück 2,5 / 6 (3/7) 1¼"" auf Ü-Mutter 1""";;4250204480658;90289090;Stk;;23,27;;;0,21;44;43;42
2385132;"WZ-Ü-Stück, Q3 4 auf 10, IG1""x AG1¼"",35mm";;4250204499858;90289090;Stk;;14,75;;;0,241;51;45;43
2385135;WZ-Übergangsstück 3/7-20, IG G1¼ x AG G2;;4250204424393;90289090;Stk;;30,83;;;0,73;82;66;66
2385136;"WZ-Übergangsstück IG 1"" x AG 2"" 55mm";;4250204480672;90289090;Stk;;59,23;;;0,883;67;60;60
2385137;WZ-Ü-Stück Qn6 x 10 G1¼ x G2;;4250204424409;90289090;Stk;;17,27;;;0,31;35;60;60
2385148;WZ-Ü-Stück Qn2,5 / 6 (3/7) - R1xR1¼, Si;;4250204480689;90289090;Stk;;22,03;;;0,24;45;47;42
2385157;WZ-Ü-Stück Qn6 x 10 G1¼ x G2, Si;;4250204480696;90289090;Stk;;27,40;;;0,304;35;60;60
2385158;WZ-Ü-Stück 20mm, IG1½ x AG2, Si;;4250204490039;90289090;Stk;;43,30;;;0,36;55;55;40
2385230;WZ-Steigrohr-Ü-St. Qn2,5 x Qn6 G1x1¼, Si;;4250204480702;90289090;Stk;;30,52;;;0,211;37;47;47
2385236;"WZ-Steigrohr-Ü-St. IG 1"" x AG 2"" 47,5mm";;4250204485431;90289090;Stk;;68,59;;;0,803;60;60;60
2385237;WZ-Steigrohr-Ü-St. Qn6 x Qn10 G1¼ x G2;;4250204424430;90289090;Stk;;30,37;;;0,457;45;66;66
2385294;"Umrüstsatz Q316 WZA 2"" 300mm auf Flansch";;4255651700458;90289090;Stk;;295,00;;;5,675;115;85;210
2400511;"Messing-O-Ring-Stopfen G ¾"", Wasser";;4250204424898;84819000;Stk;;4,92;;;0,056;32;25;32
2400512;"Messing-O-Ring-Stopfen G 1"", Wasser";;4250204424904;74198090;Stk;;10,25;;;0,061;27;40;40
2400513;"Messing-O-Ring-Stopfen G 1¼"", Wasser";;4250204424911;74198090;Stk;;18,33;;;0,114;28;49;49
2400514;"Messing-O-Ring-Stopfen G 1½"", Wasser";;4250204424928;74198090;Stk;;20,36;;;0,142;28;55;55
2400515;"Messing-O-Ring-Stopfen G 2"", Wasser";;4250204424935;74198090;Stk;;34,09;;;0,28;68;28;68
2400524;"Messing-O-Ring-Stopfen G 1½"", Gas";;4250204493801;84819000;Stk;;20,65;;;0,19;50;50;30
2405101;Rückflussverhinderer EB für AV DN20;;4250204457346;84813099;Stk;;32,25;;;0,172;42;40;40
2405216;"GEKA-Plus-Kupplung ""K"", IG G1 DW";;4250204483222;84819000;Stk;;6,50;;;0,104;45;34;52
2405498;GEKA-Plus Blindkupplung mit KTW Dichtg.;;4250204483239;84819000;Stk;;6,50;;;0,107;31;45;59
2503637;WZ-Reduzierstück, G2 x G1½, O-Ring, Si;;4250204480733;90289090;Stk;;43,60;;;0,309;0;0;0
2771067;"Ms-Festkupplung, Storz ""C"", IG G2";;4250204426427;84819000;Stk;;87,74;;;0,809;98;52;98
2771070;Ms-B-Kupplung - Mehrpreis;;4250204426434;84819000;Stk;;89,16;;;0;70;70;50
2771367;"Ms-Blindkupplung+Kette, Storz ""C""";;4250204426458;84819000;Stk;;66,47;;;0,914;98;362;98
2771668;"Ms-Kupplung drehbar, Storz ""C"", IG G2, Si";;4250204493818;84819000;Stk;;168,40;;;1,171;70;70;80
3128001;WZ-Anlage f. WZ 1x105mm Rp1xR1 Si;;4250204463484;90289090;Stk;;147,75;;;2,37;230;67;295
3128002;WZ-Anlage f. WZ 1x105mm Rp1¼xR1 Si;;4250204482409;90289090;Stk;;157,76;;;2,5;230;67;295
3128003;WZ-Anlage f. WZ 1x105mm Rp1¼xR1¼ Si;;4250204468120;90289090;Stk;;172,60;;;2,6;230;67;295
3128004;WZ-Anlage f. WZ 1¼x150mm Rp1¼xR1¼ Si;;4250204477504;90289090;Stk;;241,25;;;2,06;280;88;320
3128005;WZ-Anlage f. WZ 1¼x150mm Rp1½xR1½ Si;;4250204471663;90289090;Stk;;289,41;;;3,815;215;83;465
3128006;WZ-Anlage f. WZ 2x200mm Rp2xR2 Si;;4250204471670;90289090;Stk;;639,49;;;6,8;255;94;537
3128013;WZ-Anlage f. WZ 1x105mm Rp1xR1;;4250204463897;90289090;Stk;;103,50;;;2,4;230;67;295
3128016;WZ-Anlage f. WZ 1x105mm Rp1¼xR1;;4250204463903;90289090;Stk;;110,56;;;2,2;230;67;295
3128017;WZ-Anlage f. WZ 1x105mm Rp1¼xR1¼;;4250204463910;90289090;Stk;;120,86;;;2,2;230;67;295
3128033;WZ-Anlage f. WZ 1¼x150mm Rp1¼xR1¼;;4250204463927;90289090;Stk;;169,00;;;3,72;215;83;465
3128036;WZ-Anlage f. WZ 1¼x150mm Rp1½xR1½;;4250204463934;90289090;Stk;;202,64;;;3,86;215;83;465
3128048;WZ-Anlage f. WZ 2x200mm Rp2xR2;;4250204463941;90289090;Stk;;447,61;;;7,5;215;83;465
3128101;WZ-Anlage f. WZ 1x190mm Rp1xR1 Si;;4250204463477;90289090;Stk;;143,99;;;2,285;230;67;295
3128102;WZ-Anlage f. WZ 1x190mm Rp1¼xR1 Si;;4250204465242;90289090;Stk;;153,84;;;2,58;230;67;295
3128103;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼ Si;;4250204465259;90289090;Stk;;169,00;;;2,7;230;67;295
3128104;WZ-Anlage f. WZ 1¼x260mm Rp1¼xR1¼ Si;;4250204465266;90289090;Stk;;238,45;;;3,88;215;83;465
3128105;WZ-Anlage f. WZ 1¼x260mm Rp1½xR1½ Si;;4250204465273;90289090;Stk;;287,05;;;4;215;83;465
3128106;WZ-Anlage f. WZ 2x300mm Rp2xR2 Si;;4250204465280;90289090;Stk;;641,49;;;7;255;94;537
3128113;WZ-Anlage f. WZ 1x190mm Rp1xR1;;4250204462555;90289090;Stk;;99,74;;;2,42;230;67;295
3128116;WZ-Anlage f. WZ 1x190mm Rp1¼xR1;;4250204463958;90289090;Stk;;106,64;;;2,2;230;67;295
3128117;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼;;4250204463965;90289090;Stk;;117,11;;;2,2;230;67;295
3128121;WZ-Anlage f. WZ 1¼x175mm Rp1xR1 Si;;4250204488036;90289090;Stk;;174,82;;;1,8;230;67;295
3128122;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1 Si;;4250204488043;90289090;Stk;;183,79;;;2,816;230;67;295
3128123;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1¼ Si;;4250204488050;90289090;Stk;;196,51;;;2,9;230;67;295
3128125;WZ-Anlage f. WZ 1¼x175mm Rp1xR1;;4250204463972;90289090;Stk;;134,46;;;2,58;230;67;295
3128126;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1;;4250204488067;90289090;Stk;;141,33;;;2,671;230;67;295
3128127;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1¼;;4250204463989;90289090;Stk;;151,19;;;2,754;230;67;295
3128133;WZ-Anlage f. WZ 1¼x260mm Rp1¼xR1¼;;4250204457506;90289090;Stk;;164,96;;;3,922;215;83;465
3128136;WZ-Anlage f. WZ 1¼x260mm Rp1½xR1½;;4250204457513;90289090;Stk;;199,03;;;4,048;215;83;465
3128148;WZ-Anlage f. WZ 2x300mm Rp2xR2;;4250204463996;90289090;Stk;;444,18;;;5;255;94;537
3128201;WZ-Anlage f. WZ 1x105mm Rp1xRp1 Si;;4250204463491;90289090;Stk;;214,83;;;3,042;230;67;295
3128202;WZ-Anlage f. WZ 1x105mm Rp1¼xRp1 Si;;4250204468137;90289090;Stk;;240,92;;;3,33;230;67;295
3128203;WZ-Anlage f. WZ1x105mm Rp1¼xRp1¼ Si;;4250204468144;90289090;Stk;;270,96;;;3,442;230;67;295
3128204;WZ-Anlage f. WZ 1¼x150mm Rp1¼xRp1¼ Si;;4250204471687;90289090;Stk;;360,21;;;4,856;215;83;465
3128205;WZ-Anlage f. WZ 1¼x150mm Rp1½xRp1½ Si;;4250204471694;90289090;Stk;;414,16;;;4,97;215;83;465
3128206;WZ-Anlage f. WZ 2x200mm Rp2xRp2 Si;;4250204477511;90289090;Stk;;1.031,43;;;9,54;255;94;537
3128213;WZ-Anlage f. WZ 1x105mm Rp1xRp1;;4250204426571;90289090;Stk;;145,88;;;3,262;230;67;295
3128216;WZ-Anlage f. WZ 1x105mm Rp1¼xRp1;;4250204464009;90289090;Stk;;163,56;;;3,38;230;67;295
3128217;WZ-Anlage f. WZ 1x105mm Rp1¼xRp1¼;;4250204464016;90289090;Stk;;183,87;;;3,454;230;67;295
3128233;WZ-Anlage f. WZ 1¼x150mm Rp1¼xRp1¼;;4250204464023;90289090;Stk;;244,52;;;5;215;83;465
3128236;WZ-Anlage f. WZ 1¼x150mm Rp1½xRp1½;;4250204426588;90289090;Stk;;281,14;;;4,99;280;88;320
3128248;WZ-Anlage f. WZ 2x200 Rp2xRp2;;4250204426595;90289090;Stk;;700,13;;;9,907;260;210;400
3128301;WZ-Anlage f. WZ 1x190mm Rp1xRp1 Si;;4250204463507;90289090;Stk;;210,92;;;3,09;230;67;295
3128302;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1 Si;;4250204465297;90289090;Stk;;237,17;;;3,424;230;67;295
